date,value
2020/10/5 23:04,96.09
2020/10/5 23:04,96.09
2020/10/5 23:04,96.09
2020/10/5 23:04,96.09
2020/10/5 23:04,96.09
2020/10/5 23:04,96.09
2020/10/5 23:04,96.09
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,48.04
2020/10/5 23:04,57.42
2020/10/5 23:04,80.85
2020/10/5 23:04,80.85
2020/10/5 23:04,80.85
2020/10/5 23:04,80.85
2020/10/5 23:04,50.39
2020/10/5 23:04,50.39
2020/10/5 23:04,77.34
2020/10/5 23:04,50.39
2020/10/5 23:04,51.56
2020/10/5 23:04,51.56
2020/10/5 23:04,51.56
2020/10/5 23:04,51.56
2020/10/5 23:04,51.56
2020/10/5 23:04,51.56
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,55.07
2020/10/5 23:04,55.07
2020/10/5 23:04,55.07
2020/10/5 23:04,55.07
2020/10/5 23:04,55.07
2020/10/5 23:04,55.07
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,56.25
2020/10/5 23:04,57.42
2020/10/5 23:04,57.42
2020/10/5 23:04,57.42
2020/10/5 23:04,57.42
2020/10/5 23:04,57.42
2020/10/5 23:04,52.73
2020/10/5 23:04,52.73
2020/10/5 23:04,52.73
2020/10/5 23:04,52.73
2020/10/5 23:05,52.73
2020/10/5 23:05,52.73
2020/10/5 23:05,52.73
2020/10/5 23:05,52.73
2020/10/5 23:05,52.73
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,55.07
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,53.9
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,51.56
2020/10/5 23:05,50.39
2020/10/5 23:05,50.39
2020/10/5 23:05,50.39
2020/10/5 23:05,50.39
2020/10/5 23:05,50.39
2020/10/5 23:05,49.21
2020/10/5 23:05,49.21
2020/10/5 23:05,49.21
2020/10/5 23:06,49.21
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,52.73
2020/10/5 23:06,73.82
2020/10/5 23:06,73.82
2020/10/5 23:06,75
2020/10/5 23:06,73.82
2020/10/5 23:06,73.82
2020/10/5 23:06,73.82
2020/10/5 23:06,73.82
2020/10/5 23:06,73.82
2020/10/5 23:06,73.82
2020/10/5 23:06,62.1
2020/10/5 23:06,50.39
2020/10/5 23:06,50.39
2020/10/5 23:06,64.45
2020/10/5 23:06,64.45
2020/10/5 23:06,51.56
2020/10/5 23:06,51.56
2020/10/5 23:06,51.56
2020/10/5 23:06,51.56
2020/10/5 23:06,51.56
2020/10/5 23:06,51.56
2020/10/5 23:06,51.56
2020/10/5 23:06,96.09
2020/10/5 23:06,96.09
2020/10/5 23:06,59.76
2020/10/5 23:06,96.09
2020/10/5 23:06,99.6
2020/10/5 23:06,58.59
2020/10/5 23:06,59.76
2020/10/5 23:06,50.39
2020/10/5 23:06,50.39
2020/10/5 23:06,50.39
2020/10/5 23:06,59.76
2020/10/5 23:06,59.76
2020/10/5 23:06,59.76
2020/10/5 23:06,59.76
2020/10/5 23:06,59.76
2020/10/5 23:06,72.65
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:06,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,55.07
2020/10/5 23:07,50.39
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,93.75
2020/10/5 23:07,93.75
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,94.92
2020/10/5 23:07,96.09
2020/10/5 23:07,96.09
2020/10/5 23:07,96.09
2020/10/5 23:07,96.09
2020/10/5 23:07,82.03
2020/10/5 23:07,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,83.2
2020/10/5 23:08,83.2
2020/10/5 23:08,83.2
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,53.9
2020/10/5 23:08,53.9
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,57.42
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,97.26
2020/10/5 23:08,97.26
2020/10/5 23:08,58.59
2020/10/5 23:08,58.59
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,92.57
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:08,52.73
2020/10/5 23:09,91.4
2020/10/5 23:09,91.4
2020/10/5 23:09,91.4
2020/10/5 23:09,91.4
2020/10/5 23:09,91.4
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,85.54
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,84.37
2020/10/5 23:09,56.25
2020/10/5 23:09,56.25
2020/10/5 23:09,56.25
2020/10/5 23:09,56.25
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,93.75
2020/10/5 23:09,56.25
2020/10/5 23:09,56.25
2020/10/5 23:09,98.43
2020/10/5 23:09,98.43
2020/10/5 23:09,98.43
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,99.6
2020/10/5 23:09,52.73
2020/10/5 23:09,51.56
2020/10/5 23:09,51.56
2020/10/5 23:09,51.56
2020/10/5 23:09,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,51.56
2020/10/5 23:10,98.43
2020/10/5 23:10,98.43
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:10,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,50.39
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,70.31
2020/10/5 23:11,66.79
2020/10/5 23:11,66.79
2020/10/5 23:11,66.79
2020/10/5 23:11,66.79
2020/10/5 23:11,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,66.79
2020/10/5 23:12,56.25
2020/10/5 23:12,65.62
2020/10/5 23:12,65.62
2020/10/5 23:12,65.62
2020/10/5 23:12,65.62
2020/10/5 23:12,65.62
2020/10/5 23:12,65.62
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,64.45
2020/10/5 23:12,49.21
2020/10/5 23:12,63.28
2020/10/5 23:12,63.28
2020/10/5 23:12,63.28
2020/10/5 23:12,63.28
2020/10/5 23:12,63.28
2020/10/5 23:12,63.28
2020/10/5 23:12,63.28
2020/10/5 23:12,93.75
2020/10/5 23:12,93.75
2020/10/5 23:12,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,93.75
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,94.92
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,56.25
2020/10/5 23:13,56.25
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,55.07
2020/10/5 23:13,53.9
2020/10/5 23:13,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,53.9
2020/10/5 23:14,80.85
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,63.28
2020/10/5 23:14,63.28
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,69.14
2020/10/5 23:14,80.85
2020/10/5 23:14,80.85
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:14,62.1
2020/10/5 23:15,62.1
2020/10/5 23:15,62.1
2020/10/5 23:15,62.1
2020/10/5 23:15,63.28
2020/10/5 23:15,72.65
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,53.9
2020/10/5 23:15,52.73
2020/10/5 23:15,52.73
2020/10/5 23:15,52.73
2020/10/5 23:15,52.73
2020/10/5 23:15,52.73
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,51.56
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,64.45
2020/10/5 23:15,64.45
2020/10/5 23:15,64.45
2020/10/5 23:15,67.96
2020/10/5 23:15,66.79
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:15,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,67.96
2020/10/5 23:16,58.59
2020/10/5 23:16,58.59
2020/10/5 23:16,52.73
2020/10/5 23:16,52.73
2020/10/5 23:16,52.73
2020/10/5 23:16,52.73
2020/10/5 23:16,52.73
2020/10/5 23:16,52.73
2020/10/5 23:16,52.73
